"범죄별","처분결과별","항목","단위","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"저작권법","참고인중지","소년범죄자 처분결과","명","1","-","-","1","-","-","-","-","-","-","-","","-","-",
"저작권법","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"전자금융거래법","합계","소년범죄자 처분결과","명","","","","","","","","","305","697","330","213","218","268",
"전자금융거래법","기소","소년범죄자 처분결과","명","","","","","","","","","40","96","69","46","62","56",
"전자금융거래법","구공판_구속","소년범죄자 처분결과","명","","","","","","","","","2","13","9","11","13","11",
"전자금융거래법","구공판_불구속","소년범죄자 처분결과","명","","","","","","","","","5","35","29","27","23","22",
"전자금융거래법","구약식","소년범죄자 처분결과","명","","","","","","","","","33","48","31","8","26","23",
"전자금융거래법","소년보호송치","소년범죄자 처분결과","명","","","","","","","","","42","101","54","59","52","43",
"전자금융거래법","가정보호송치","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"전자금융거래법","성매매보호송치","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"전자금융거래법","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"전자금융거래법","불기소","소년범죄자 처분결과","명","","","","","","","","","204","478","201","107","104","169",
"전자금융거래법","기소유예","소년범죄자 처분결과","명","","","","","","","","","130","274","123","66","69","134",
"전자금융거래법","혐의없음","소년범죄자 처분결과","명","","","","","","","","","69","185","68","36","31","34",
"전자금융거래법","죄가안됨","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"전자금융거래법","공소권없음","소년범죄자 처분결과","명","","","","","","","","","5","19","10","5","4","1",
"전자금융거래법","기소중지","소년범죄자 처분결과","명","","","","","","","","","16","20","4","1","-","-",
"전자금융거래법","참고인중지","소년범죄자 처분결과","명","","","","","","","","","3","2","2","","-","-",
"전자금융거래법","공소보류","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"정보통신망이용촉진및정보보호등에관한법률","합계","소년범죄자 처분결과","명","620","988","1770","1379","2054","841","815","675","413","358","457","391","399","364",
"정보통신망이용촉진및정보보호등에관한법률","기소","소년범죄자 처분결과","명","141","173","220","58","44","19","50","43","27","21","30","20","37","34",
"정보통신망이용촉진및정보보호등에관한법률","구공판_구속","소년범죄자 처분결과","명","1","1","4","3","-","3","1","-","-","1","-","3","2","1",
"정보통신망이용촉진및정보보호등에관한법률","구공판_불구속","소년범죄자 처분결과","명","7","4","8","5","4","2","2","7","3","3","5","6","17","11",
"정보통신망이용촉진및정보보호등에관한법률","구약식","소년범죄자 처분결과","명","133","168","208","50","40","14","47","36","24","17","25","11","18","22",
"정보통신망이용촉진및정보보호등에관한법률","소년보호송치","소년범죄자 처분결과","명","30","49","82","90","124","161","155","129","56","73","91","105","108","114",
"정보통신망이용촉진및정보보호등에관한법률","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"정보통신망이용촉진및정보보호등에관한법률","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"정보통신망이용촉진및정보보호등에관한법률","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"정보통신망이용촉진및정보보호등에관한법률","불기소","소년범죄자 처분결과","명","435","743","1439","1210","1863","648","589","488","313","253","323","264","252","212",
"정보통신망이용촉진및정보보호등에관한법률","기소유예","소년범죄자 처분결과","명","368","672","1337","1096","1665","515","443","317","212","144","203","138","117","85",
"정보통신망이용촉진및정보보호등에관한법률","혐의없음","소년범죄자 처분결과","명","31","19","33","25","35","23","42","58","35","37","50","54","61","70",
"정보통신망이용촉진및정보보호등에관한법률","죄가안됨","소년범죄자 처분결과","명","4","5","11","16","15","9","2","3","2","1","4","","2","6",
"정보통신망이용촉진및정보보호등에관한법률","공소권없음","소년범죄자 처분결과","명","32","47","58","73","148","101","102","110","64","71","66","72","72","51",
"정보통신망이용촉진및정보보호등에관한법률","기소중지","소년범죄자 처분결과","명","13","23","29","21","22","12","20","15","16","10","13","2","2","4",
"정보통신망이용촉진및정보보호등에관한법률","참고인중지","소년범죄자 처분결과","명","1","-","-","-","1","1","1","-","1","1","-","","-","-",
"정보통신망이용촉진및정보보호등에관한법률","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"조세범 처벌법","합계","소년범죄자 처분결과","명","-","-","4","2","2","-","1","4","-","-","1","","-","1",
"조세범 처벌법","기소","소년범죄자 처분결과","명","-","-","1","-","-","-","-","2","-","-","-","","-","-",
"조세범 처벌법","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"조세범 처벌법","구공판_불구속","소년범죄자 처분결과","명","-","-","1","-","-","-","-","2","-","-","-","","-","-",
"조세범 처벌법","구약식","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"조세범 처벌법","소년보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"조세범 처벌법","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"조세범 처벌법","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"조세범 처벌법","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"조세범 처벌법","불기소","소년범죄자 처분결과","명","-","-","3","2","1","-","-","2","-","-","1","","-","1",
"조세범 처벌법","기소유예","소년범죄자 처분결과","명","-","-","-","1","-","-","-","-","-","-","-","","-","-",
"조세범 처벌법","혐의없음","소년범죄자 처분결과","명","-","-","2","-","1","-","-","2","-","-","1","","-","1",
"조세범 처벌법","죄가안됨","소년범죄자 처분결과","명","-","-","-","1","-","-","-","-","-","-","-","","-","-",
"조세범 처벌법","공소권없음","소년범죄자 처분결과","명","-","-","1","-","-","-","-","-","-","-","-","","-","-",
"조세범 처벌법","기소중지","소년범죄자 처분결과","명","-","-","-","-","-","-","1","-","-","-","-","","-","-",
"조세범 처벌법","참고인중지","소년범죄자 처분결과","명","-","-","-","-","1","-","-","-","-","-","-","","-","-",
"조세범 처벌법","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"조수보호 및 수렵에 관한법률","합계","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"조수보호 및 수렵에 관한법률","기소","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"조수보호 및 수렵에 관한법률","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"조수보호 및 수렵에 관한법률","구공판_불구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"조수보호 및 수렵에 관한법률","구약식","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"조수보호 및 수렵에 관한법률","소년보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"조수보호 및 수렵에 관한법률","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"조수보호 및 수렵에 관한법률","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"조수보호 및 수렵에 관한법률","불기소","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"조수보호 및 수렵에 관한법률","기소유예","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"조수보호 및 수렵에 관한법률","혐의없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"조수보호 및 수렵에 관한법률","죄가안됨","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"조수보호 및 수렵에 관한법률","공소권없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"조수보호 및 수렵에 관한법률","기소중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"조수보호 및 수렵에 관한법률","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"조수보호 및 수렵에 관한법률","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"주민등록법","합계","소년범죄자 처분결과","명","56","138","322","449","552","581","907","1085","495","415","375","407","391","436",
"주민등록법","기소","소년범죄자 처분결과","명","11","16","47","15","15","13","17","31","17","27","14","19","16","26",
"주민등록법","구공판_구속","소년범죄자 처분결과","명","2","-","4","2","-","1","-","1","1","1","1","","-","-",
"주민등록법","구공판_불구속","소년범죄자 처분결과","명","3","1","8","2","1","-","2","2","1","9","-","3","4","11",
"주민등록법","구약식","소년범죄자 처분결과","명","6","15","35","11","14","12","15","28","15","17","13","16","12","15",
"주민등록법","소년보호송치","소년범죄자 처분결과","명","4","14","35","67","78","109","149","202","107","109","132","132","104","143",
"주민등록법","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"주민등록법","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"주민등록법","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"주민등록법","불기소","소년범죄자 처분결과","명","33","103","226","354","451","454","726","843","358","276","220","255","270","267",
"주민등록법","기소유예","소년범죄자 처분결과","명","29","97","215","337","437","424","689","798","340","257","208","232","235","253",
"주민등록법","혐의없음","소년범죄자 처분결과","명","2","5","6","8","5","18","27","40","16","17","10","19","31","12",
"주민등록법","죄가안됨","소년범죄자 처분결과","명","1","1","3","3","2","2","2","-","-","-","-","","-","-",
"주민등록법","공소권없음","소년범죄자 처분결과","명","1","-","2","6","7","10","8","5","2","2","2","4","4","2",
"주민등록법","기소중지","소년범죄자 처분결과","명","8","5","14","12","8","5","13","9","13","3","9","1","-","-",
"주민등록법","참고인중지","소년범죄자 처분결과","명","-","-","-","1","-","-","2","-","-","-","-","","1","-",
"주민등록법","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"주차장법","합계","소년범죄자 처분결과","명","1","-","-","-","-","-","-","-","","","","","","",
"주차장법","기소","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"주차장법","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"주차장법","구공판_불구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"주차장법","구약식","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"주차장법","소년보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"주차장법","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"주차장법","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"주차장법","불기소","소년범죄자 처분결과","명","1","-","-","-","-","-","-","-","","","","","","",
"주차장법","기소유예","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"주차장법","혐의없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"주차장법","죄가안됨","소년범죄자 처분결과","명","1","-","-","-","-","-","-","-","","","","","","",
"주차장법","공소권없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"주차장법","기소중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"주차장법","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"주차장법","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"지방세법","합계","소년범죄자 처분결과","명","-","-","-","1","-","-","-","-","","","","","","",
"지방세법","기소","소년범죄자 처분결과","명","-","-","-","1","-","-","-","-","","","","","","",
"지방세법","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"지방세법","구공판_불구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"지방세법","구약식","소년범죄자 처분결과","명","-","-","-","1","-","-","-","-","","","","","","",
"지방세법","소년보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"지방세법","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"지방세법","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"지방세법","불기소","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"지방세법","기소유예","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"지방세법","혐의없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"지방세법","죄가안됨","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"지방세법","공소권없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"지방세법","기소중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"지방세법","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"지방세법","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"직업안정법","합계","소년범죄자 처분결과","명","-","5","6","3","2","4","3","4","","","","","","",
"직업안정법","기소","소년범죄자 처분결과","명","-","-","2","2","-","-","-","-","","","","","","",
"직업안정법","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"직업안정법","구공판_불구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"직업안정법","구약식","소년범죄자 처분결과","명","-","-","2","2","-","-","-","-","","","","","","",
"직업안정법","소년보호송치","소년범죄자 처분결과","명","-","-","2","1","1","3","-","2","","","","","","",
"직업안정법","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"직업안정법","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"직업안정법","불기소","소년범죄자 처분결과","명","-","2","-","-","1","1","3","2","","","","","","",
"직업안정법","기소유예","소년범죄자 처분결과","명","-","-","-","-","-","1","3","2","","","","","","",
"직업안정법","혐의없음","소년범죄자 처분결과","명","-","2","-","-","1","-","-","-","","","","","","",
"직업안정법","죄가안됨","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"직업안정법","공소권없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"직업안정법","기소중지","소년범죄자 처분결과","명","-","3","2","-","-","-","-","-","","","","","","",
"직업안정법","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"직업안정법","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"집회 및 시위에 관한법률","합계","소년범죄자 처분결과","명","47","22","65","26","2","6","1","9","","","","","","",
"집회 및 시위에 관한법률","기소","소년범죄자 처분결과","명","8","20","43","14","1","4","-","1","","","","","","",
"집회 및 시위에 관한법률","구공판_구속","소년범죄자 처분결과","명","-","-","1","1","-","-","-","-","","","","","","",
"집회 및 시위에 관한법률","구공판_불구속","소년범죄자 처분결과","명","2","-","9","8","1","-","-","1","","","","","","",
"집회 및 시위에 관한법률","구약식","소년범죄자 처분결과","명","6","20","33","5","-","4","-","-","","","","","","",
"집회 및 시위에 관한법률","소년보호송치","소년범죄자 처분결과","명","-","-","-","2","1","-","-","-","","","","","","",
"집회 및 시위에 관한법률","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"집회 및 시위에 관한법률","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"집회 및 시위에 관한법률","불기소","소년범죄자 처분결과","명","39","2","22","9","-","2","1","8","","","","","","",
"집회 및 시위에 관한법률","기소유예","소년범죄자 처분결과","명","39","1","19","7","-","1","1","8","","","","","","",
"집회 및 시위에 관한법률","혐의없음","소년범죄자 처분결과","명","-","1","3","2","-","1","-","-","","","","","","",
"집회 및 시위에 관한법률","죄가안됨","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"집회 및 시위에 관한법률","공소권없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"집회 및 시위에 관한법률","기소중지","소년범죄자 처분결과","명","-","-","-","1","-","-","-","-","","","","","","",
"집회 및 시위에 관한법률","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"집회 및 시위에 관한법률","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"청소년보호법","합계","소년범죄자 처분결과","명","123","209","285","211","131","561","899","1007","515","414","446","415","357","348",
"청소년보호법","기소","소년범죄자 처분결과","명","26","34","38","13","12","10","19","28","19","12","16","10","22","7",
"청소년보호법","구공판_구속","소년범죄자 처분결과","명","-","-","2","-","-","-","-","-","-","-","-","","-","-",
"청소년보호법","구공판_불구속","소년범죄자 처분결과","명","1","1","3","1","2","1","2","3","1","2","2","2","7","-",
"청소년보호법","구약식","소년범죄자 처분결과","명","25","33","33","12","10","9","17","25","18","10","14","8","15","7",
"청소년보호법","소년보호송치","소년범죄자 처분결과","명","1","1","4","17","7","105","108","139","84","45","73","60","72","85",
"청소년보호법","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","1","-","-","-","-","","-","-",
"청소년보호법","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"청소년보호법","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"청소년보호법","불기소","소년범죄자 처분결과","명","96","173","242","180","110","444","756","836","402","357","350","345","262","255",
"청소년보호법","기소유예","소년범죄자 처분결과","명","82","147","204","150","96","407","685","740","344","306","296","295","226","202",
"청소년보호법","혐의없음","소년범죄자 처분결과","명","14","26","35","28","13","33","68","93","55","45","44","41","31","45",
"청소년보호법","죄가안됨","소년범죄자 처분결과","명","-","-","-","2","-","-","-","-","-","-","-","","-","1",
"청소년보호법","공소권없음","소년범죄자 처분결과","명","-","-","3","-","1","4","3","3","3","6","10","9","5","7",
"청소년보호법","기소중지","소년범죄자 처분결과","명","-","-","1","1","2","2","15","3","10","-","7","","1","-",
"청소년보호법","참고인중지","소년범죄자 처분결과","명","-","1","-","-","-","-","-","1","-","-","-","","-","1",
"청소년보호법","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"청소년의성보호에 관한법률","합계","소년범죄자 처분결과","명","198","203","173","168","55","23","","","","","","","","",
"청소년의성보호에 관한법률","기소","소년범죄자 처분결과","명","29","40","37","37","11","2","","","","","","","","",
"청소년의성보호에 관한법률","구공판_구속","소년범죄자 처분결과","명","19","20","12","18","1","-","","","","","","","","",
"청소년의성보호에 관한법률","구공판_불구속","소년범죄자 처분결과","명","3","13","12","12","6","-","","","","","","","","",
"청소년의성보호에 관한법률","구약식","소년범죄자 처분결과","명","7","7","13","7","4","2","","","","","","","","",
"청소년의성보호에 관한법률","소년보호송치","소년범죄자 처분결과","명","34","55","65","79","30","9","","","","","","","","",
"청소년의성보호에 관한법률","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","","","","","","","","",
"청소년의성보호에 관한법률","성매매보호송치","소년범죄자 처분결과","명","-","1","-","2","-","-","","","","","","","","",
"청소년의성보호에 관한법률","불기소","소년범죄자 처분결과","명","128","104","62","43","13","10","","","","","","","","",
"청소년의성보호에 관한법률","기소유예","소년범죄자 처분결과","명","13","7","28","17","9","8","","","","","","","","",
"청소년의성보호에 관한법률","혐의없음","소년범죄자 처분결과","명","28","19","15","11","4","2","","","","","","","","",
"청소년의성보호에 관한법률","죄가안됨","소년범죄자 처분결과","명","-","-","-","-","-","-","","","","","","","","",
"청소년의성보호에 관한법률","공소권없음","소년범죄자 처분결과","명","87","78","19","15","-","-","","","","","","","","",
"청소년의성보호에 관한법률","기소중지","소년범죄자 처분결과","명","7","2","6","5","-","2","","","","","","","","",
"청소년의성보호에 관한법률","참고인중지","소년범죄자 처분결과","명","-","1","3","2","1","-","","","","","","","","",
"청소년의성보호에 관한법률","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","","","","","","","","",
"총포·도검·화약류등의안전관리에관한법률","합계","소년범죄자 처분결과","명","-","7","4","58","19","4","6","6","","","","","","",
"총포·도검·화약류등의안전관리에관한법률","기소","소년범죄자 처분결과","명","-","1","1","1","-","-","1","-","","","","","","",
"총포·도검·화약류등의안전관리에관한법률","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"총포·도검·화약류등의안전관리에관한법률","구공판_불구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"총포·도검·화약류등의안전관리에관한법률","구약식","소년범죄자 처분결과","명","-","1","1","1","-","-","1","-","","","","","","",
"총포·도검·화약류등의안전관리에관한법률","소년보호송치","소년범죄자 처분결과","명","-","-","-","-","3","-","-","-","","","","","","",
"총포·도검·화약류등의안전관리에관한법률","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"총포·도검·화약류등의안전관리에관한법률","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"총포·도검·화약류등의안전관리에관한법률","불기소","소년범죄자 처분결과","명","-","6","3","56","16","4","5","6","","","","","","",
"총포·도검·화약류등의안전관리에관한법률","기소유예","소년범죄자 처분결과","명","-","6","-","55","13","3","3","5","","","","","","",
"총포·도검·화약류등의안전관리에관한법률","혐의없음","소년범죄자 처분결과","명","-","-","3","-","3","1","2","1","","","","","","",
"총포·도검·화약류등의안전관리에관한법률","죄가안됨","소년범죄자 처분결과","명","-","-","-","1","-","-","-","-","","","","","","",
"총포·도검·화약류등의안전관리에관한법률","공소권없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"총포·도검·화약류등의안전관리에관한법률","기소중지","소년범죄자 처분결과","명","-","-","-","1","-","-","-","-","","","","","","",
"총포·도검·화약류등의안전관리에관한법률","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"총포·도검·화약류등의안전관리에관한법률","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물가공처리법","합계","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물가공처리법","기소","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물가공처리법","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물가공처리법","구공판_불구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물가공처리법","구약식","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물가공처리법","소년보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물가공처리법","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물가공처리법","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물가공처리법","불기소","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물가공처리법","기소유예","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물가공처리법","혐의없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물가공처리법","죄가안됨","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물가공처리법","공소권없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물가공처리법","기소중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물가공처리법","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물가공처리법","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"축산물위생관리법","합계","소년범죄자 처분결과","명","","","","","","","","","-","1","-","","-","-",
"축산물위생관리법","기소","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"축산물위생관리법","구공판_구속","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"축산물위생관리법","구공판_불구속","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"축산물위생관리법","구약식","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"축산물위생관리법","소년보호송치","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"축산물위생관리법","가정보호송치","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"축산물위생관리법","성매매보호송치","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"축산물위생관리법","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"축산물위생관리법","불기소","소년범죄자 처분결과","명","","","","","","","","","-","1","-","","-","-",
"축산물위생관리법","기소유예","소년범죄자 처분결과","명","","","","","","","","","-","1","-","","-","-",
"축산물위생관리법","혐의없음","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"축산물위생관리법","죄가안됨","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"축산물위생관리법","공소권없음","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"축산물위생관리법","기소중지","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"축산물위생관리법","참고인중지","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"축산물위생관리법","공소보류","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"출입국관리법","합계","소년범죄자 처분결과","명","","","","","","","","","-","9","1","4","3","2",
"출입국관리법","기소","소년범죄자 처분결과","명","","","","","","","","","-","-","-","2","-","-",
"출입국관리법","구공판_구속","소년범죄자 처분결과","명","","","","","","","","","-","-","-","1","-","-",
"출입국관리법","구공판_불구속","소년범죄자 처분결과","명","","","","","","","","","-","-","-","1","-","-",
"출입국관리법","구약식","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"출입국관리법","소년보호송치","소년범죄자 처분결과","명","","","","","","","","","-","1","-","","-","-",
"출입국관리법","가정보호송치","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"출입국관리법","성매매보호송치","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"출입국관리법","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"출입국관리법","불기소","소년범죄자 처분결과","명","","","","","","","","","-","8","1","2","2","1",
"출입국관리법","기소유예","소년범죄자 처분결과","명","","","","","","","","","-","7","1","2","-","-",
"출입국관리법","혐의없음","소년범죄자 처분결과","명","","","","","","","","","-","1","-","","1","1",
"출입국관리법","죄가안됨","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"출입국관리법","공소권없음","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","1","-",
"출입국관리법","기소중지","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","1","1",
"출입국관리법","참고인중지","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"출입국관리법","공소보류","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"컴퓨터프로그램보호법","합계","소년범죄자 처분결과","명","80","89","200","157","-","-","-","-","","","","","","",
"컴퓨터프로그램보호법","기소","소년범죄자 처분결과","명","1","3","11","-","-","-","-","-","","","","","","",
"컴퓨터프로그램보호법","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
